split,v0,theta_deg,drag,range
1,7.14855846511490256e+01,2.02816911698903048e+01,3.84890679343683692e-02,4.91415734337505583e+01
2,3.50594066175651164e+01,5.97448771821692759e+01,4.18953055118473847e-02,2.46716135615509664e+01
0,3.51882759955729654e+01,4.34791673052438199e+01,6.59255401578197064e-02,2.24042207696603377e+01
0,4.40085102979231237e+01,1.40109061659208685e+01,6.61131210830528254e-02,2.23653599908499565e+01
1,7.72451357670889820e+01,2.53325616184286204e+01,5.09882525488786972e-02,4.23224403570132068e+01
2,2.00786378838554569e+01,3.73109344618999188e+01,7.92116205976209770e-02,1.35855319589459391e+01
0,4.84230886558675166e+01,2.01420561246391117e+01,3.20891848453714115e-02,4.30470631345914896e+01
0,5.53397528110349697e+01,3.32816009269732120e+01,9.86456511133715352e-04,2.38626291197695423e+02
1,6.04038552097214279e+01,7.99482087050939185e+01,6.95802695313052638e-02,8.47022035339835178e+00
0,1.46980395516610294e+01,2.53852034247470826e+01,5.96698923907846360e-02,1.01539678782711906e+01
2,5.19520722340931016e+01,5.01689168493950248e+01,3.40009757588437614e-02,4.24790925797494481e+01
1,4.15308724105815799e+01,1.03097240840956896e+01,2.39911221005672214e-02,3.24237467145124896e+01
2,3.37591824775583120e+01,7.63433453820563983e+01,4.47836398421005144e-02,1.21651258526097106e+01
1,7.79375021777007504e+01,6.90231458017109105e+01,9.87640818777144524e-04,2.80725809593700205e+02
0,1.74220385281451762e+01,1.53848729733868321e+01,1.62665300188136191e-04,1.54646363890433669e+01
0,5.96084247730100429e+01,2.14854308886688941e+01,5.80196246404374449e-02,3.30327809022575707e+01
0,2.43052323617189039e+01,5.12236925691641574e+01,3.84444844861791535e-02,2.25333882572157407e+01
0,7.63671602631533233e+01,2.10756834400680262e+01,5.07360863917611926e-02,4.13983675348068800e+01
0,4.50220191365196385e+01,3.23044669476317097e+01,1.25508549567998982e-02,7.78154636266844335e+01
0,4.17371313928097223e+01,6.50801021028387225e+01,7.58536631621871682e-02,1.51237124806503989e+01
1,2.73951176008310853e+01,5.83447392282550084e+01,1.17667057962196342e-02,4.02842775292076922e+01
0,4.73645574635090227e+01,5.47583726490278551e+01,1.12901041293174131e-02,7.76100730124832978e+01
2,7.05030269228695374e+01,1.29395222846010505e+01,3.44248531809467836e-02,4.70505263328631429e+01
0,1.50451296848069056e+01,2.48710855348723143e+01,3.90589420613835364e-02,1.19375395389470178e+01
0,5.60758551227577513e+01,1.83739573585237821e+01,4.18339062168743420e-02,3.91032456275434370e+01
1,2.02588070872829782e+01,4.94484253015301150e+01,5.24107109763276222e-02,1.63617633924976360e+01
1,2.57549331792192291e+01,6.22573536982192692e+01,6.83077691802271153e-02,1.35920548386044739e+01
0,6.97696748343287823e+01,4.37118158667204568e+01,7.85642824911816501e-02,2.65326244466173371e+01
2,1.50590094120940190e+01,6.64194412311876476e+01,3.58084831801991771e-02,1.02335327830541338e+01
0,6.12169618241259101e+01,1.52932401850774049e+01,3.66910953029540646e-02,4.30959203060296119e+01
0,1.40497186629605473e+01,2.04214853058480408e+01,1.87316636973553045e-02,1.10396685384418323e+01
2,4.56680293214523516e+01,1.44181140954416716e+01,5.58896310015920966e-02,2.59334441070311819e+01
1,5.36455591250786483e+01,3.84838225968300307e+01,4.10967198132662498e-02,4.13935865176972584e+01
0,2.02898975663569665e+01,2.38844429208836715e+01,3.61196210509936583e-02,1.80080173286150327e+01
0,6.61476715481972803e+01,7.47570323816969733e+01,2.72630393648074162e-02,2.77656275472358374e+01
0,2.54707545986802444e+01,2.08671075511622774e+01,3.76431767788238600e-02,2.18485717647750270e+01
2,4.32977740058047758e+01,6.62133518756132560e+01,4.97245791659289699e-02,2.06592850014188549e+01
1,2.68196847905194637e+01,1.47784362720971991e+01,6.59719475640064140e-02,1.50066489066962703e+01
0,6.34510145687514893e+01,2.66480776156630554e+01,4.74627338511117089e-02,4.09012914644586587e+01
1,2.75798923857946505e+01,3.39025756810294467e+01,5.93426738431829665e-02,2.09500285398156407e+01
2,2.83527818968705390e+01,7.37682521736036563e+01,3.20271868035991794e-02,1.55074528854779548e+01
0,1.08523743755811957e+01,7.72259494803679445e+01,4.63083705581029126e-02,3.58755157204140973e+00
0,7.29886318723525847e+01,5.58721306658013717e+01,7.28210439571323892e-02,2.41758265765808034e+01
0,1.23517873929824837e+01,3.70126173823033895e+01,3.80538093363776558e-02,1.05371353572433879e+01
0,3.20210513352523947e+01,7.07559431473718661e+01,1.28928159641142417e-02,3.25159969564654503e+01
0,5.52905013544590034e+01,4.83319122194529456e+01,6.15767414101456440e-02,2.82655262047713549e+01
0,3.32460013670093559e+01,1.61232367328881665e+01,4.59818729343005189e-02,2.33078040079597208e+01
1,5.18044269923915408e+01,3.47929632902469024e+01,2.42199205366489256e-02,5.94430168067552032e+01
0,3.55195411180706486e+01,1.93614536411332878e+01,1.61477401787991845e-02,4.46519642377558270e+01
0,7.15965786164434803e+01,6.63827935547385266e+01,2.00352985548685504e-02,5.28004753311658135e+01
0,2.11285451404618527e+01,2.57821543564092224e+01,6.58302745650936744e-02,1.47973190160623229e+01
0,1.12887301827886208e+01,3.41429668892769627e+01,5.14474878790683945e-02,8.31394107483070677e+00
0,1.69790002565235980e+01,5.51410239116113203e+01,4.18000359984448955e-02,1.42525638472249980e+01
0,4.66794425917509272e+01,4.92153261564485831e+01,1.51743857042542108e-02,6.90351062906884465e+01
0,5.14588089733843219e+01,6.40356869693907385e+01,6.29516113230887409e-02,1.98242224033357246e+01
0,6.83731972862093471e+01,6.27013046557498797e+01,3.94820256112544052e-02,3.37836109930109814e+01
2,7.68253587329080574e+01,7.49716442275371691e+01,2.33169435883363620e-02,3.31390228926216395e+01
0,3.80913097412439825e+01,4.71715111549270461e+01,5.36517270144651823e-02,2.64032508982199587e+01
0,6.76586622120620831e+01,3.66090995031992819e+01,5.51988741306802325e-02,3.70636345941036112e+01
2,3.83618822794538872e+01,1.38022382490059439e+01,1.33306154714200181e-02,4.37178827679415036e+01
0,3.59459916762829295e+01,1.93954665548586043e+01,6.91709701464628263e-02,2.07613649735969190e+01
1,1.92886001641446860e+01,2.43081582156787874e+01,3.15529437007365729e-02,1.78453867832525965e+01
0,7.08057368459234056e+01,1.72233155524762900e+01,1.80452454108933139e-02,7.89903414082643280e+01
0,3.35275084670679817e+01,1.01564673649339134e+01,2.33450313662497792e-02,2.47787007553580203e+01
0,5.52683770779111825e+01,4.01527175524255995e+01,7.51624530043121380e-02,2.59402512564569641e+01
2,4.62015835230822844e+01,1.81140646635202387e+01,3.66050423565834129e-02,3.69908668984668836e+01
0,7.97786267452107154e+01,3.25037990402344121e+01,5.19710991232447475e-02,4.22916353503301821e+01
1,2.78943787557061995e+01,3.14742016726061102e+01,4.06684144072208126e-02,2.62232777037405889e+01
2,4.86049051919538329e+01,3.89549816962023243e+01,7.95655338229767917e-02,2.35944500639181705e+01
0,6.52742579985036002e+01,4.76943968239234266e+01,5.81805679212417451e-02,3.19360724103926721e+01
0,2.33756699753547679e+01,3.25867496311555058e+01,6.64174889877276325e-02,1.70229940129195967e+01
0,6.76221660804760063e+01,2.61013908853750181e+01,2.75788378329545128e-02,6.32153244407917612e+01
0,4.90718812625554790e+01,5.63672277572633575e+01,7.35437961381999739e-02,2.05500366667869692e+01
0,1.72463348570244825e+01,1.77085513102189438e+01,6.27431687064625293e-02,1.01869928420124776e+01
1,7.77639737192706804e+01,3.41585504752145681e+01,5.95497841652578713e-02,3.72068206403895232e+01
2,3.88296096312397268e+01,2.08255594170343485e+01,6.71242008204783608e-02,2.28023182656904098e+01
0,4.32784327938346891e+01,1.17845241180768419e+01,3.69353738476875457e-02,2.93929526152707012e+01
0,6.49123598212234185e+01,6.76046003401805535e+01,5.34476879262218985e-02,2.21093627094636211e+01
0,7.75246104551986974e+01,6.25316402276795174e+01,6.94160753089669985e-02,2.19970742847032739e+01
0,2.71876968379399209e+01,7.00318004416920701e+01,2.37169876457329655e-02,2.09883115319197451e+01
0,1.95315841825629377e+01,5.51446655651335789e+01,6.90624885566165359e-02,1.26229297116273731e+01
0,6.21311626710575027e+01,6.81510492020890268e+01,6.35926223750437197e-02,1.84289352969700317e+01
2,5.73926255525315341e+01,4.02083130291691901e+01,6.52902474556609352e-02,2.95463323864447460e+01
2,4.12564380239092401e+01,4.39959724337641660e+01,5.36524318696800853e-02,2.84272983080619213e+01
0,5.53324829502729401e+01,4.39185346026792658e+01,3.12566866983391770e-02,4.98710923725743243e+01
0,7.60904986447651197e+01,1.49828105974705199e+01,4.79929912161290093e-02,4.03340092236983381e+01
0,6.89337684872978826e+01,6.96284033092860568e+01,7.22448898960710850e-02,1.61308545774215126e+01
0,4.97753799332776197e+01,6.97112045097735802e+01,6.06792787054761806e-02,1.65651974689993509e+01
1,7.36038738197783005e+01,7.89215205344401483e+01,4.49474584277580400e-02,1.43906379557558601e+01
0,7.39038030275297615e+01,6.99124520571229198e+01,1.92238751090926391e-02,4.86000733046259796e+01
0,6.39808936060112501e+01,7.52715206691662644e+01,7.05205949352066125e-02,1.21329173151573819e+01
1,1.82992668898908164e+01,7.84271420013405702e+01,4.15414502366824173e-02,6.58208640868213202e+00
0,4.93196244479017096e+01,3.78279009009422111e+01,1.74209181957658034e-02,7.06651550146000744e+01
0,5.25086822024732953e+01,1.50043891916793584e+01,2.79633644000225612e-02,4.52859644968286403e+01
2,7.15534351087943037e+01,4.92070208399969644e+01,3.08798749562565721e-02,5.43095868262504808e+01
0,4.61360929602580256e+01,6.43406298876013807e+01,4.68496039830095454e-02,2.36433504793649085e+01
0,5.28812843047834136e+01,7.70791764350049533e+01,1.48551502846939521e-03,9.37348608047933993e+01
0,6.00614725588470719e+01,2.87444358529929787e+01,1.81936459119941933e-02,7.86040655694718140e+01
1,1.58709905577288524e+01,3.35773247145772160e+01,6.44042118937629329e-03,2.10901706925341728e+01
1,1.39440060606354113e+01,7.71864171860584065e+01,7.61589009687296675e-02,4.04663248755542693e+00
2,1.21278478497841782e+01,6.65472214544323606e+01,3.23002400290799130e-02,7.81312052056732487e+00
0,1.74784824399703496e+01,2.20352197490287409e+01,3.44738915505068133e-02,1.43858006375977041e+01
0,2.78838902388114711e+01,7.78085389076617986e+01,5.65437126206873794e-02,8.26212158527965101e+00
0,1.33870753715080326e+01,1.21503103498644531e+01,4.89087373933129593e-02,5.80722964087908444e+00
2,5.17512440308712840e+01,1.05625103362749240e+01,4.62303005158232333e-02,2.87548264966728446e+01
0,5.00602428998120530e+01,2.31543195753451769e+01,4.47791631450970978e-02,3.65295329665926332e+01
0,4.18704021587309043e+01,2.34948995481693466e+01,2.36488951279156812e-02,4.78133705408700820e+01
0,1.06264547549547199e+01,3.04474771609863417e+01,5.27470799659312539e-02,7.23680572361965257e+00
0,4.63427932810008514e+01,5.22115821937597460e+01,2.93812903427762076e-02,4.29836128547722822e+01
1,1.88458036230372485e+01,7.44048265461804021e+01,6.51279516931173030e-02,6.98525501217764599e+00
0,1.03573975683707804e+01,3.97292968112881795e+01,2.48434956910078344e-02,8.83977315729272028e+00
0,6.57359173269098562e+01,2.48337824511969210e+01,4.02871034037716874e-02,4.68377942418984006e+01
0,7.37457108017031118e+01,4.17212156577536248e+01,3.66266968037558087e-03,2.40406363295809172e+02
1,1.50624068187246607e+01,2.02954533455198387e+01,4.65751437263720383e-03,1.40779907360311256e+01
2,5.61298704706716762e+01,7.13402850755553004e+01,4.90014320709321258e-02,1.93011996623187301e+01
1,1.37300825809738285e+01,3.32252151818996708e+01,4.40038851208885990e-03,1.64593595404044386e+01
0,5.07532129173864632e+01,5.03495916254294187e+01,7.60782945275269434e-02,2.23664705503831058e+01
0,5.36738141505187656e+01,7.41886529680794808e+01,1.87778652508715366e-02,3.39136551846349761e+01
0,5.10726413765747509e+01,4.50650186930762047e+01,4.28180450767085760e-02,3.74298948898444621e+01
1,7.93210075031624342e+01,4.27950522010955012e+01,2.78477301227740177e-02,6.59850368897247535e+01
1,5.29555947415930035e+01,5.33196732918627632e+01,9.86338811196905236e-04,2.23086770085451036e+02
0,2.16293424337811260e+01,7.08392929767850319e+01,6.69020716063710996e-02,9.16068065873251491e+00
0,7.52967637529903442e+01,1.70881175745109104e+01,5.32538345624124915e-02,3.81319014644162309e+01
1,3.09307932199288977e+01,5.76995054622053303e+01,1.47930070981585628e-04,8.67168498147242701e+01
1,4.77598218608410576e+01,3.36590557549336751e+01,3.02548547389109232e-02,4.84384859406610815e+01
0,4.02758527308382526e+01,2.06202466518869585e+01,5.98326580080890819e-02,2.52183862324196362e+01
1,6.64717203001155781e+01,7.27727886406277804e+01,4.75825204563159812e-02,1.97164369345448200e+01
0,1.58802134035775708e+01,7.45972133004525801e+01,4.64548275451243456e-02,6.92155902456716365e+00
0,3.57329083686899551e+01,1.97013317139180906e+01,1.11154605299288809e-02,5.21110280647443673e+01
0,4.09900880297931920e+01,4.35142796008385631e+01,6.76585537994248490e-03,9.49563375217210961e+01
1,5.18189679672548920e+01,7.96385098900109369e+01,7.50374804649227428e-02,7.75183117381920006e+00
0,7.35535541087373019e+01,5.95091506504693228e+01,2.56843445203759832e-02,5.32247451496571600e+01
0,3.11048695806701119e+01,3.83637893227193132e+01,2.05452460304180844e-02,4.25827041825481842e+01
0,3.41875681223814780e+01,2.20179828425863171e+01,2.58985807262393508e-02,3.66226216327264353e+01
0,5.70404289236825406e+01,7.90109824589021343e+01,4.83185897830912259e-02,1.22372038801902168e+01
0,2.46270192350518826e+01,5.26776244249879326e+01,3.41176429392616790e-02,2.39297199616230571e+01
1,4.56917768639266200e+01,3.71576564644022227e+01,3.62397175464010610e-02,4.14376620031145961e+01
0,3.23804748235230448e+01,2.75024892114611426e+01,2.60721772252670916e-02,3.72019779918383549e+01
0,5.36625069531097694e+01,7.58326764158767475e+01,2.33376184246707405e-02,2.63503434586956224e+01
0,5.06398572945297403e+01,5.56496325056476877e+01,5.22012731344252898e-02,2.77918464392805582e+01
0,5.80137486498235546e+01,1.06012383201996361e+01,2.36644171852140144e-02,4.70992855386118237e+01
0,4.00787394423648635e+01,5.45452760997793575e+01,4.47637896882923589e-02,2.81844062920984264e+01
0,2.63552470588385006e+01,6.40810072318085844e+01,4.98739942290499297e-02,1.62004705912142519e+01
1,1.10232268570261258e+01,4.51262493912779163e+01,3.94285334559311071e-02,8.93347053066024621e+00
0,5.21118903736429004e+01,1.89084660536101907e+01,6.78972934401053108e-02,2.65807857925807767e+01
0,2.57370290045942767e+01,3.61294228134167952e+01,7.80156849780515443e-02,1.67153846645456845e+01
1,1.03378393117374685e+01,4.35570589917999698e+01,3.87635494822570342e-02,8.14757240041075548e+00
0,3.62520120377431923e+01,4.78503645695680291e+01,3.52703560648286035e-02,3.39427691581782440e+01
0,2.91892244017387981e+01,1.69125844905207359e+01,7.42462945584905637e-02,1.60822150334777163e+01
0,5.77915240451351764e+01,3.38539654034553479e+01,3.60284647846610198e-02,4.81662161818303858e+01
0,3.08456387972901354e+01,4.36110266474871793e+01,4.79888418021321150e-02,2.55450351005416216e+01
2,3.57361906043340340e+01,2.63097816848173238e+01,5.96328325121848399e-02,2.45236784665930010e+01
0,6.06738898346031945e+01,1.36927602421463117e+01,1.24035583626223109e-02,7.75079364044885892e+01
1,5.71908081971233173e+01,1.57772079899334017e+01,5.71824462735093242e-02,3.04761897697025184e+01
0,2.12511879480444357e+01,4.56441576665379074e+01,6.31761915690297188e-02,1.58439346793437945e+01
0,5.10768081867735972e+01,1.10890016413882080e+01,3.04380752535194955e-02,3.71519478562656289e+01
0,7.52983928203451995e+01,1.91803507515007041e+01,5.50817885108654329e-02,3.79567602103990680e+01
0,7.36546350760571187e+01,3.07843464293524569e+01,6.24923887717352272e-02,3.52762797382051900e+01
1,6.94567823036867082e+01,3.67382466831837604e+01,2.45116647349570838e-02,7.03868097509485438e+01
2,2.97409497933793752e+01,4.06840502009803799e+01,5.28262476137315237e-02,2.37111011301181165e+01
1,7.71712399208644086e+01,3.87021501275742850e+01,1.99103706599109108e-02,8.62637392317983966e+01
0,2.39754648601104350e+01,1.50164070713524396e+01,4.97050422528027974e-02,1.53267032090833215e+01
0,3.81316093160360268e+01,7.32109950266384999e+01,1.59476717062748095e-02,3.08155941966100428e+01
1,1.79893910862844955e+01,6.95638712292250148e+01,4.63694887283916113e-02,1.00591028629745871e+01
1,4.95927933652057007e+01,3.79832144783306163e+01,1.94176923159953309e-02,6.62930228031005981e+01
0,6.05856567627198928e+01,7.24779211460344754e+01,1.46298897367677407e-02,4.75346174754267281e+01
0,5.81343853728895610e+01,7.10721649711632608e+01,7.76612033409784658e-02,1.34783562619576447e+01
2,1.05031305255287570e+01,7.17309443998413201e+01,6.06079840026824395e-03,6.27633392971390869e+00
0,7.87728086914512033e+01,2.75619490854353302e+01,4.20113456590650095e-02,5.00799797672416673e+01
1,3.17006862044303794e+01,4.54774738836766090e+01,4.54755272582619968e-02,2.66451457361688782e+01
0,6.18969680800629547e+01,7.79476234883537842e+01,6.30632157001408261e-02,1.10022627628054686e+01
1,7.48621844728956489e+01,4.65053734143151729e+01,1.80369769986040117e-02,8.62815644094680181e+01
0,6.46116842014391182e+01,6.81179189488988470e+01,7.97290671397016121e-02,1.53943170973400392e+01
0,4.66268310128729127e+01,4.78209066029831220e+01,7.90119428987383771e-02,2.16027946017624188e+01
1,4.77061070147128419e+01,7.20757030478152387e+01,4.00812733177363031e-02,2.03044987686597054e+01
0,2.00641253030453477e+01,4.58447760868395591e+01,4.89651203199194460e-02,1.72823176588848177e+01
0,3.67451069479729995e+01,6.41501192165666225e+01,2.97758900756143856e-02,2.87411937100994592e+01
0,6.75751383025271366e+01,1.80473084384255316e+01,2.39843635109125951e-02,6.44049234234915957e+01
2,5.76828448894754615e+01,5.17761839829016211e+01,4.53563463874141412e-02,3.51119399057113313e+01
0,5.64466336670601834e+01,1.20245214289780158e+01,1.72561330959834884e-02,5.74014601194000065e+01
0,5.77001300602195855e+01,5.23550214908094773e+01,4.24028467420776226e-02,3.67110063253762462e+01
